symbol_id,symbol,exchange,exchange_symbol,base_asset,quote_asset,settle_asset,product_type,status,contract_type,price_tick,price_decimal_places,quantity_step,quantity_decimal_places,min_quantity,max_quantity,max_market_quantity,min_notional,notional_multiplier,contract_multiplier,price_limit_up,price_limit_down,market_price_bound
333,POWER_USDT,gate,POWER_USDT,POWER,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,150000.0,95000.0,,10.0,10.0,0.2,0.2,0.05
333,POWER_USDT,binance,POWERUSDT,POWER,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,8000000.0,800000.0,5.0,1.0,1.0,0.15,0.15,0.15
334,POWR_USDT,gate,POWR_USDT,POWR,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,6000.0,4000.0,,10.0,10.0,0.2,0.2,0.05
334,POWR_USDT,binance,POWRUSDT,POWR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,11000000.0,1100000.0,5.0,1.0,1.0,0.15,0.15,0.15
335,PRL_USDT,gate,PRL_USDT,PRL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,45000.0,30000.0,,10.0,10.0,0.15,0.15,0.04
335,PRL_USDT,binance,PRLUSDT,PRL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,5000000.0,500000.0,5.0,1.0,1.0,0.15,0.15,0.15
336,PROMPT_USDT,gate,PROMPT_USDT,PROMPT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,120000.0,75000.0,,10.0,10.0,0.2,0.2,0.05
336,PROMPT_USDT,binance,PROMPTUSDT,PROMPT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
337,PROM_USDT,gate,PROM_USDT,PROM,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,680000.0,450000.0,,0.1,0.1,0.2,0.2,0.05
337,PROM_USDT,binance,PROMUSDT,PROM,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,500000.0,50000.0,5.0,1.0,1.0,0.15,0.15,0.15
338,PROVE_USDT,gate,PROVE_USDT,PROVE,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,68000.0,45000.0,,10.0,10.0,0.15,0.15,0.04
338,PROVE_USDT,binance,PROVEUSDT,PROVE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,3000000.0,300000.0,5.0,1.0,1.0,0.15,0.15,0.15
339,PTB_USDT,gate,PTB_USDT,PTB,USDT,USDT,linear_perpetual,TRADING,direct,1e-07,7,1.0,0,1.0,530000.0,350000.0,,100.0,100.0,0.2,0.2,0.05
339,PTB_USDT,binance,PTBUSDT,PTB,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-07,7,1.0,0,1.0,700000000.0,70000000.0,5.0,1.0,1.0,0.15,0.15,0.15
340,PUMP_USDT,gate,PUMP_USDT,PUMP,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,230000.0,150000.0,,1000.0,1000.0,0.07,0.07,0.025
340,PUMP_USDT,binance,PUMPUSDT,PUMP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,700000000.0,70000000.0,5.0,1.0,1.0,0.15,0.15,0.15
341,PUNDIX_USDT,gate,PUNDIX_USDT,PUNDIX,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,600000.0,400000.0,,1.0,1.0,0.2,0.2,0.05
341,PUNDIX_USDT,binance,PUNDIXUSDT,PUNDIX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
342,PYTH_USDT,gate,PYTH_USDT,PYTH,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,600000.0,400000.0,,10.0,10.0,0.15,0.15,0.04
342,PYTH_USDT,binance,PYTHUSDT,PYTH,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
343,QNT_USDT,gate,QNT_USDT,QNT,USDT,USDT,linear_perpetual,TRADING,direct,0.01,2,1.0,0,1.0,230000.0,150000.0,,0.01,0.01,0.15,0.15,0.04
343,QNT_USDT,binance,QNTUSDT,QNT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.01,2,0.1,1,0.1,1000000.0,3000.0,5.0,1.0,1.0,0.1,0.1,0.1
344,QTUM_USDT,gate,QTUM_USDT,QTUM,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,30000.0,20000.0,,1.0,1.0,0.2,0.2,0.05
344,QTUM_USDT,binance,QTUMUSDT,QTUM,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,800000.0,80000.0,5.0,1.0,1.0,0.1,0.1,0.1
345,Q_USDT,gate,Q_USDT,Q,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,53000.0,35000.0,,100.0,100.0,0.2,0.2,0.05
345,Q_USDT,binance,QUSDT,Q,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,100000000.0,10000000.0,5.0,1.0,1.0,0.15,0.15,0.15
346,RARE_USDT,gate,RARE_USDT,RARE,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,450000.0,300000.0,,10.0,10.0,0.2,0.2,0.05
346,RARE_USDT,binance,RAREUSDT,RARE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,40000000.0,4000000.0,5.0,1.0,1.0,0.15,0.15,0.15
347,RAVE_USDT,gate,RAVE_USDT,RAVE,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,0.1,1,0.1,68000.0,45000.0,,10.0,10.0,0.1,0.1,0.025
347,RAVE_USDT,binance,RAVEUSDT,RAVE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,3000000.0,300000.0,5.0,1.0,1.0,0.15,0.15,0.15
348,RECALL_USDT,gate,RECALL_USDT,RECALL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,150000.0,100000.0,,10.0,10.0,0.2,0.2,0.05
348,RECALL_USDT,binance,RECALLUSDT,RECALL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
349,RED_USDT,gate,RED_USDT,RED,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,830000.0,550000.0,,1.0,1.0,0.2,0.2,0.05
349,RED_USDT,binance,REDUSDT,RED,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
350,RENDER_USDT,gate,RENDER_USDT,RENDER,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,230000.0,150000.0,,1.0,1.0,0.07,0.07,0.025
350,RENDER_USDT,binance,RENDERUSDT,RENDER,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,2000000.0,200000.0,5.0,1.0,1.0,0.15,0.15,0.15
351,RESOLV_USDT,gate,RESOLV_USDT,RESOLV,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.12,0.12,0.035
351,RESOLV_USDT,binance,RESOLVUSDT,RESOLV,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
352,REZ_USDT,gate,REZ_USDT,REZ,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,3000000.0,2000000.0,,10.0,10.0,0.2,0.2,0.05
352,REZ_USDT,binance,REZUSDT,REZ,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,200000000.0,20000000.0,5.0,1.0,1.0,0.15,0.15,0.15
353,RE_USDT,gate,RE_USDT,RE,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1000000.0,0.0,,10.0,10.0,0.1,0.1,0.025
353,RE_USDT,binance,REUSDT,RE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,2000000.0,200000.0,5.0,1.0,1.0,0.15,0.15,0.15
354,RIF_USDT,gate,RIF_USDT,RIF,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,230000.0,150000.0,,10.0,10.0,0.15,0.15,0.04
354,RIF_USDT,binance,RIFUSDT,RIF,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
355,RIVER_USDT,gate,RIVER_USDT,RIVER,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,0.1,1,0.1,83000.0,55000.0,,1.0,1.0,0.15,0.15,0.04
355,RIVER_USDT,binance,RIVERUSDT,RIVER,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,300000.0,30000.0,5.0,1.0,1.0,0.15,0.15,0.15
356,RLC_USDT,gate,RLC_USDT,RLC,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,230000.0,150000.0,,1.0,1.0,0.15,0.15,0.04
356,RLC_USDT,binance,RLCUSDT,RLC,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,2000000.0,200000.0,5.0,1.0,1.0,0.1,0.1,0.1
357,ROBO_USDT,gate,ROBO_USDT,ROBO,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,98000.0,65000.0,,100.0,100.0,0.15,0.15,0.04
357,ROBO_USDT,binance,ROBOUSDT,ROBO,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
358,ROSE_USDT,gate,ROSE_USDT,ROSE,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,140000.0,90000.0,,100.0,100.0,0.15,0.15,0.04
358,ROSE_USDT,binance,ROSEUSDT,ROSE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,80000000.0,8000000.0,5.0,1.0,1.0,0.1,0.1,0.1
359,RPL_USDT,gate,RPL_USDT,RPL,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,3000000.0,2000000.0,,0.01,0.01,0.2,0.2,0.05
359,RPL_USDT,binance,RPLUSDT,RPL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.1,1,0.1,400000.0,40000.0,5.0,1.0,1.0,0.15,0.15,0.15
360,RSR_USDT,gate,RSR_USDT,RSR,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,980000.0,650000.0,,100.0,100.0,0.2,0.2,0.05
360,RSR_USDT,binance,RSRUSDT,RSR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,500000000.0,50000000.0,5.0,1.0,1.0,0.1,0.1,0.1
361,RUNE_USDT,gate,RUNE_USDT,RUNE,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,3000000.0,2000000.0,,0.1,0.1,0.12,0.12,0.035
361,RUNE_USDT,binance,RUNEUSDT,RUNE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,10000000.0,300000.0,5.0,1.0,1.0,0.1,0.1,0.1
362,RVN_USDT,gate,RVN_USDT,RVN,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,980000.0,650000.0,,10.0,10.0,0.2,0.2,0.05
362,RVN_USDT,binance,RVNUSDT,RVN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,200000000.0,20000000.0,5.0,1.0,1.0,0.1,0.1,0.1
363,SAFE_USDT,gate,SAFE_USDT,SAFE,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,600000.0,400000.0,,1.0,1.0,0.15,0.15,0.04
363,SAFE_USDT,binance,SAFEUSDT,SAFE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
364,SAGA_USDT,gate,SAGA_USDT,SAGA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,3000000.0,2000000.0,,1.0,1.0,0.15,0.15,0.04
364,SAGA_USDT,binance,SAGAUSDT,SAGA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,0.1,1,0.1,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
365,SAHARA_USDT,gate,SAHARA_USDT,SAHARA,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,68000.0,45000.0,,100.0,100.0,0.12,0.12,0.035
365,SAHARA_USDT,binance,SAHARAUSDT,SAHARA,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,40000000.0,4000000.0,5.0,1.0,1.0,0.15,0.15,0.15
366,SAND_USDT,gate,SAND_USDT,SAND,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,2300000.0,1500000.0,,1.0,1.0,0.1,0.1,0.025
366,SAND_USDT,binance,SANDUSDT,SAND,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.1,0.1,0.1
367,SAPIEN_USDT,gate,SAPIEN_USDT,SAPIEN,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,90000.0,60000.0,,10.0,10.0,0.2,0.2,0.05
367,SAPIEN_USDT,binance,SAPIENUSDT,SAPIEN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,7000000.0,700000.0,5.0,1.0,1.0,0.15,0.15,0.15
368,SCRT_USDT,gate,SCRT_USDT,SCRT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,830000.0,550000.0,,1.0,1.0,0.2,0.2,0.05
368,SCRT_USDT,binance,SCRTUSDT,SCRT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,9000000.0,900000.0,5.0,1.0,1.0,0.15,0.15,0.15
369,SCR_USDT,gate,SCR_USDT,SCR,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1200000.0,750000.0,,1.0,1.0,0.2,0.2,0.05
369,SCR_USDT,binance,SCRUSDT,SCR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,11000000.0,1100000.0,5.0,1.0,1.0,0.15,0.15,0.15
370,SEI_USDT,gate,SEI_USDT,SEI,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1100000.0,700000.0,,10.0,10.0,0.07,0.07,0.025
370,SEI_USDT,binance,SEIUSDT,SEI,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
371,SENT_USDT,gate,SENT_USDT,SENT,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,230000.0,150000.0,,100.0,100.0,0.15,0.15,0.04
371,SENT_USDT,binance,SENTUSDT,SENT,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,60000000.0,6000000.0,5.0,1.0,1.0,0.2,0.2,0.2
372,SFP_USDT,gate,SFP_USDT,SFP,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,53000.0,35000.0,,1.0,1.0,0.2,0.2,0.05
372,SFP_USDT,binance,SFPUSDT,SFP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,5000000.0,400000.0,5.0,1.0,1.0,0.1,0.1,0.1
373,SHELL_USDT,gate,SHELL_USDT,SHELL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,230000.0,150000.0,,10.0,10.0,0.1,0.1,0.05
373,SHELL_USDT,binance,SHELLUSDT,SHELL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
374,SIGN_USDT,gate,SIGN_USDT,SIGN,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,75000.0,50000.0,,100.0,100.0,0.1,0.1,0.05
374,SIGN_USDT,binance,SIGNUSDT,SIGN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,60000000.0,6000000.0,5.0,1.0,1.0,0.15,0.15,0.15
375,SIREN_USDT,gate,SIREN_USDT,SIREN,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,0.1,1,0.1,7500.0,5000.0,,100.0,100.0,0.12,0.12,0.035
375,SIREN_USDT,binance,SIRENUSDT,SIREN,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,15000000.0,1000000.0,5.0,1.0,1.0,0.2,0.2,0.2
376,SKL_USDT,gate,SKL_USDT,SKL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1100000.0,700000.0,,10.0,10.0,0.2,0.2,0.05
376,SKL_USDT,binance,SKLUSDT,SKL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,120000000.0,12000000.0,5.0,1.0,1.0,0.15,0.15,0.15
377,SKR_USDT,gate,SKR_USDT,SKR,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,83000.0,55000.0,,100.0,100.0,0.15,0.15,0.04
377,SKR_USDT,binance,SKRUSDT,SKR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,30000000.0,6000000.0,5.0,1.0,1.0,0.15,0.15,0.15
378,SKYAI_USDT,gate,SKYAI_USDT,SKYAI,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,53000.0,35000.0,,10.0,10.0,0.1,0.1,0.025
378,SKYAI_USDT,binance,SKYAIUSDT,SKYAI,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
379,SKY_USDT,gate,SKY_USDT,SKY,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,6800.0,4500.0,,100.0,100.0,0.2,0.2,0.05
379,SKY_USDT,binance,SKYUSDT,SKY,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,50000000.0,5000000.0,5.0,1.0,1.0,0.15,0.15,0.15
380,SLP_USDT,gate,SLP_USDT,SLP,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,68000000.0,45000000.0,,1.0,1.0,0.2,0.2,0.05
380,SLP_USDT,binance,SLPUSDT,SLP,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-07,7,1.0,0,1.0,1100000000.0,110000000.0,5.0,1.0,1.0,0.15,0.15,0.15
381,SLX_USDT,gate,SLX_USDT,SLX,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1000000.0,800000.0,,10.0,10.0,0.2,0.2,0.05
381,SLX_USDT,binance,SLXUSDT,SLX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,3000000.0,300000.0,5.0,1.0,1.0,0.15,0.15,0.15
382,SNX_USDT,gate,SNX_USDT,SNX,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,15000000.0,10000000.0,,0.1,0.1,0.15,0.15,0.04
382,SNX_USDT,binance,SNXUSDT,SNX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,0.1,1,0.1,3000000.0,300000.0,5.0,1.0,1.0,0.1,0.1,0.1
383,SOLV_USDT,gate,SOLV_USDT,SOLV,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,3800000.0,2500000.0,,10.0,10.0,0.2,0.2,0.05
383,SOLV_USDT,binance,SOLVUSDT,SOLV,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,120000000.0,12000000.0,5.0,1.0,1.0,0.15,0.15,0.15
384,SOL_USDT,gate,SOL_USDT,SOL,USDT,USDT,linear_perpetual,TRADING,direct,0.01,2,0.1,1,0.1,300000.0,200000.0,,1.0,1.0,0.04,0.04,0.02
384,SOL_USDT,binance,SOLUSDT,SOL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.01,2,0.01,2,0.01,1000000.0,80000.0,5.0,1.0,1.0,0.05,0.05,0.05
385,SOMI_USDT,gate,SOMI_USDT,SOMI,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,600000.0,400000.0,,1.0,1.0,0.15,0.15,0.04
385,SOMI_USDT,binance,SOMIUSDT,SOMI,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
386,SONIC_USDT,gate,SONIC_USDT,SONIC,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,120000.0,75000.0,,10.0,10.0,0.2,0.2,0.05
386,SONIC_USDT,binance,SONICUSDT,SONIC,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,0.1,1,0.1,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
387,SOON_USDT,gate,SOON_USDT,SOON,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,90000.0,60000.0,,10.0,10.0,0.15,0.15,0.04
387,SOON_USDT,binance,SOONUSDT,SOON,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,2000000.0,400000.0,5.0,1.0,1.0,0.15,0.15,0.15
388,SOPH_USDT,gate,SOPH_USDT,SOPH,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,90000.0,60000.0,,100.0,100.0,0.2,0.2,0.05
388,SOPH_USDT,binance,SOPHUSDT,SOPH,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,100000000.0,10000000.0,5.0,1.0,1.0,0.15,0.15,0.15
389,SPACE_USDT,gate,SPACE_USDT,SPACE,USDT,USDT,linear_perpetual,TRADING,direct,1e-06,6,1.0,0,1.0,230000.0,150000.0,,100.0,100.0,0.15,0.15,0.04
389,SPACE_USDT,binance,SPACEUSDT,SPACE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-06,6,1.0,0,1.0,80000000.0,8000000.0,5.0,1.0,1.0,0.15,0.15,0.15
390,SPELL_USDT,gate,SPELL_USDT,SPELL,USDT,USDT,linear_perpetual,TRADING,direct,1e-07,7,1.0,0,1.0,450000.0,300000.0,,1000.0,1000.0,0.2,0.2,0.05
390,SPELL_USDT,binance,SPELLUSDT,SPELL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-07,7,1.0,0,1.0,5000000000.0,500000000.0,5.0,1.0,1.0,0.1,0.1,0.1
391,SPK_USDT,gate,SPK_USDT,SPK,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,68000.0,45000.0,,100.0,100.0,0.12,0.12,0.035
391,SPK_USDT,binance,SPKUSDT,SPK,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,40000000.0,4000000.0,5.0,1.0,1.0,0.15,0.15,0.15
392,SPX_USDT,gate,SPX_USDT,SPX,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,38000.0,25000.0,,10.0,10.0,0.12,0.12,0.035
392,SPX_USDT,binance,SPXUSDT,SPX,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,3000000.0,300000.0,5.0,1.0,1.0,0.15,0.15,0.15
393,SQD_USDT,gate,SQD_USDT,SQD,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,380000.0,250000.0,,10.0,10.0,0.15,0.15,0.04
393,SQD_USDT,binance,SQDUSDT,SQD,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,20000000.0,2000000.0,5.0,1.0,1.0,0.15,0.15,0.15
394,SSV_USDT,gate,SSV_USDT,SSV,USDT,USDT,linear_perpetual,TRADING,direct,0.001,3,1.0,0,1.0,230000.0,150000.0,,0.1,0.1,0.2,0.2,0.05
394,SSV_USDT,binance,SSVUSDT,SSV,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.001,3,0.01,2,0.01,300000.0,30000.0,5.0,1.0,1.0,0.15,0.15,0.15
395,STABLE_USDT,gate,STABLE_USDT,STABLE,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,60000.0,40000.0,,100.0,100.0,0.2,0.2,0.05
395,STABLE_USDT,binance,STABLEUSDT,STABLE,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,90000000.0,9000000.0,5.0,1.0,1.0,0.15,0.15,0.15
396,STAR_USDT,gate,STAR_USDT,STAR,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,1000000.0,800000.0,,10.0,10.0,0.2,0.2,0.05
396,STAR_USDT,binance,STARUSDT,STAR,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,6000000.0,600000.0,5.0,1.0,1.0,0.15,0.15,0.15
397,STBL_USDT,gate,STBL_USDT,STBL,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,300000.0,200000.0,,10.0,10.0,0.2,0.2,0.05
397,STBL_USDT,binance,STBLUSDT,STBL,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,30000000.0,3000000.0,5.0,1.0,1.0,0.15,0.15,0.15
398,STEEM_USDT,gate,STEEM_USDT,STEEM,USDT,USDT,linear_perpetual,TRADING,direct,1e-05,5,1.0,0,1.0,140000.0,90000.0,,10.0,10.0,0.2,0.2,0.05
398,STEEM_USDT,binance,STEEMUSDT,STEEM,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,1e-05,5,1.0,0,1.0,12000000.0,1200000.0,5.0,1.0,1.0,0.15,0.15,0.15
399,STG_USDT,gate,STG_USDT,STG,USDT,USDT,linear_perpetual,TRADING,direct,0.0001,4,1.0,0,1.0,530000.0,350000.0,,1.0,1.0,0.12,0.12,0.035
399,STG_USDT,binance,STGUSDT,STG,USDT,USDT,linear_perpetual,TRADING,PERPETUAL,0.0001,4,1.0,0,1.0,10000000.0,500000.0,5.0,1.0,1.0,0.15,0.15,0.15
